codigo_actividad,meta_participantes,duracion_horas,fecha_realizacion,codigo_participante
"ACT-015","21","6.00","2025-12-19","PAR-243"
"ACT-015","21","6.00","2025-12-19","PAR-253"
"ACT-015","21","6.00","2025-12-19","PAR-254"
"ACT-015","21","6.00","2025-12-19","PAR-256"
"ACT-015","21","6.00","2025-12-19","PAR-261"
"ACT-015","21","6.00","2025-12-19","PAR-266"
"ACT-015","21","6.00","2025-12-19","PAR-268"
"ACT-015","21","6.00","2025-12-19","PAR-282"
"ACT-015","21","6.00","2025-12-19","PAR-284"
"ACT-016","25","8.00","2025-09-30","PAR-001"
"ACT-016","25","8.00","2025-09-30","PAR-002"
"ACT-016","25","8.00","2025-09-30","PAR-004"
"ACT-016","25","8.00","2025-09-30","PAR-010"
"ACT-016","25","8.00","2025-09-30","PAR-012"
"ACT-016","25","8.00","2025-09-30","PAR-014"
"ACT-016","25","8.00","2025-09-30","PAR-015"
"ACT-016","25","8.00","2025-09-30","PAR-019"
"ACT-016","25","8.00","2025-09-30","PAR-022"
"ACT-016","25","8.00","2025-09-30","PAR-023"
"ACT-016","25","8.00","2025-09-30","PAR-027"
"ACT-016","25","8.00","2025-09-30","PAR-033"
"ACT-016","25","8.00","2025-09-30","PAR-042"
"ACT-016","25","8.00","2025-09-30","PAR-050"
"ACT-016","25","8.00","2025-09-30","PAR-055"
"ACT-016","25","8.00","2025-09-30","PAR-057"
"ACT-016","25","8.00","2025-09-30","PAR-062"
"ACT-016","25","8.00","2025-09-30","PAR-074"
"ACT-016","25","8.00","2025-09-30","PAR-087"
"ACT-016","25","8.00","2025-09-30","PAR-095"
"ACT-016","25","8.00","2025-09-30","PAR-096"
"ACT-016","25","8.00","2025-09-30","PAR-102"
"ACT-016","25","8.00","2025-09-30","PAR-103"
"ACT-016","25","8.00","2025-09-30","PAR-113"
"ACT-016","25","8.00","2025-09-30","PAR-131"
"ACT-016","25","8.00","2025-09-30","PAR-134"
"ACT-016","25","8.00","2025-09-30","PAR-142"
"ACT-016","25","8.00","2025-09-30","PAR-144"
"ACT-016","25","8.00","2025-09-30","PAR-145"
"ACT-016","25","8.00","2025-09-30","PAR-147"
"ACT-016","25","8.00","2025-09-30","PAR-153"
"ACT-016","25","8.00","2025-09-30","PAR-160"
"ACT-016","25","8.00","2025-09-30","PAR-168"
"ACT-016","25","8.00","2025-09-30","PAR-176"
"ACT-016","25","8.00","2025-09-30","PAR-183"
"ACT-016","25","8.00","2025-09-30","PAR-192"
"ACT-016","25","8.00","2025-09-30","PAR-195"
"ACT-016","25","8.00","2025-09-30","PAR-198"
"ACT-016","25","8.00","2025-09-30","PAR-205"
"ACT-016","25","8.00","2025-09-30","PAR-213"
"ACT-016","25","8.00","2025-09-30","PAR-216"
"ACT-016","25","8.00","2025-09-30","PAR-218"
"ACT-016","25","8.00","2025-09-30","PAR-220"
"ACT-016","25","8.00","2025-09-30","PAR-221"
"ACT-016","25","8.00","2025-09-30","PAR-231"
"ACT-016","25","8.00","2025-09-30","PAR-233"
"ACT-016","25","8.00","2025-09-30","PAR-235"
"ACT-016","25","8.00","2025-09-30","PAR-240"
"ACT-016","25","8.00","2025-09-30","PAR-248"
"ACT-016","25","8.00","2025-09-30","PAR-253"
"ACT-016","25","8.00","2025-09-30","PAR-254"
"ACT-016","25","8.00","2025-09-30","PAR-256"
"ACT-016","25","8.00","2025-09-30","PAR-261"
"ACT-016","25","8.00","2025-09-30","PAR-263"
"ACT-016","25","8.00","2025-09-30","PAR-266"
"ACT-016","25","8.00","2025-09-30","PAR-282"
"ACT-016","25","8.00","2025-09-30","PAR-292"
"ACT-017","40","5.00","2025-08-16","PAR-001"
"ACT-017","40","5.00","2025-08-16","PAR-008"
"ACT-017","40","5.00","2025-08-16","PAR-009"
"ACT-017","40","5.00","2025-08-16","PAR-013"
"ACT-017","40","5.00","2025-08-16","PAR-021"
"ACT-017","40","5.00","2025-08-16","PAR-024"
"ACT-017","40","5.00","2025-08-16","PAR-025"
"ACT-017","40","5.00","2025-08-16","PAR-031"
"ACT-017","40","5.00","2025-08-16","PAR-037"
"ACT-017","40","5.00","2025-08-16","PAR-044"
"ACT-017","40","5.00","2025-08-16","PAR-056"
"ACT-017","40","5.00","2025-08-16","PAR-058"
"ACT-017","40","5.00","2025-08-16","PAR-059"
"ACT-017","40","5.00","2025-08-16","PAR-060"
"ACT-017","40","5.00","2025-08-16","PAR-063"
"ACT-017","40","5.00","2025-08-16","PAR-073"
"ACT-017","40","5.00","2025-08-16","PAR-077"
"ACT-017","40","5.00","2025-08-16","PAR-084"
"ACT-017","40","5.00","2025-08-16","PAR-089"
"ACT-017","40","5.00","2025-08-16","PAR-093"
"ACT-017","40","5.00","2025-08-16","PAR-095"
"ACT-017","40","5.00","2025-08-16","PAR-102"
"ACT-017","40","5.00","2025-08-16","PAR-103"
"ACT-017","40","5.00","2025-08-16","PAR-111"
"ACT-017","40","5.00","2025-08-16","PAR-112"
"ACT-017","40","5.00","2025-08-16","PAR-114"
"ACT-017","40","5.00","2025-08-16","PAR-122"
"ACT-017","40","5.00","2025-08-16","PAR-128"
"ACT-017","40","5.00","2025-08-16","PAR-131"
"ACT-017","40","5.00","2025-08-16","PAR-132"
"ACT-017","40","5.00","2025-08-16","PAR-149"
"ACT-017","40","5.00","2025-08-16","PAR-153"
"ACT-017","40","5.00","2025-08-16","PAR-159"
"ACT-017","40","5.00","2025-08-16","PAR-161"
"ACT-017","40","5.00","2025-08-16","PAR-162"
"ACT-017","40","5.00","2025-08-16","PAR-174"
"ACT-017","40","5.00","2025-08-16","PAR-178"
"ACT-017","40","5.00","2025-08-16","PAR-179"
"ACT-017","40","5.00","2025-08-16","PAR-182"
"ACT-017","40","5.00","2025-08-16","PAR-185"
"ACT-017","40","5.00","2025-08-16","PAR-193"
"ACT-017","40","5.00","2025-08-16","PAR-197"
"ACT-017","40","5.00","2025-08-16","PAR-198"
"ACT-017","40","5.00","2025-08-16","PAR-201"
"ACT-017","40","5.00","2025-08-16","PAR-208"
"ACT-017","40","5.00","2025-08-16","PAR-211"
"ACT-017","40","5.00","2025-08-16","PAR-215"
"ACT-017","40","5.00","2025-08-16","PAR-217"
"ACT-017","40","5.00","2025-08-16","PAR-221"
"ACT-017","40","5.00","2025-08-16","PAR-223"
"ACT-017","40","5.00","2025-08-16","PAR-225"
"ACT-017","40","5.00","2025-08-16","PAR-228"
"ACT-017","40","5.00","2025-08-16","PAR-231"
"ACT-017","40","5.00","2025-08-16","PAR-241"
"ACT-017","40","5.00","2025-08-16","PAR-244"
"ACT-017","40","5.00","2025-08-16","PAR-245"
"ACT-017","40","5.00","2025-08-16","PAR-247"
"ACT-017","40","5.00","2025-08-16","PAR-251"
"ACT-017","40","5.00","2025-08-16","PAR-255"
"ACT-017","40","5.00","2025-08-16","PAR-259"
"ACT-017","40","5.00","2025-08-16","PAR-266"
"ACT-017","40","5.00","2025-08-16","PAR-274"
"ACT-017","40","5.00","2025-08-16","PAR-275"
"ACT-017","40","5.00","2025-08-16","PAR-276"
"ACT-017","40","5.00","2025-08-16","PAR-277"
"ACT-017","40","5.00","2025-08-16","PAR-286"
"ACT-017","40","5.00","2025-08-16","PAR-287"
"ACT-017","40","5.00","2025-08-16","PAR-291"
"ACT-017","40","5.00","2025-08-16","PAR-292"
"ACT-017","40","5.00","2025-08-16","PAR-296"
"ACT-017","40","5.00","2025-08-16","PAR-298"
"ACT-017","40","5.00","2025-08-16","PAR-299"
"ACT-018","42","4.00","2024-12-24","PAR-003"
"ACT-018","42","4.00","2024-12-24","PAR-005"
"ACT-018","42","4.00","2024-12-24","PAR-010"
"ACT-018","42","4.00","2024-12-24","PAR-017"
"ACT-018","42","4.00","2024-12-24","PAR-028"
"ACT-018","42","4.00","2024-12-24","PAR-029"
"ACT-018","42","4.00","2024-12-24","PAR-032"
"ACT-018","42","4.00","2024-12-24","PAR-036"
"ACT-018","42","4.00","2024-12-24","PAR-075"
"ACT-018","42","4.00","2024-12-24","PAR-083"
"ACT-018","42","4.00","2024-12-24","PAR-087"
"ACT-018","42","4.00","2024-12-24","PAR-088"
"ACT-018","42","4.00","2024-12-24","PAR-101"
"ACT-018","42","4.00","2024-12-24","PAR-104"
"ACT-018","42","4.00","2024-12-24","PAR-109"
"ACT-018","42","4.00","2024-12-24","PAR-115"
"ACT-018","42","4.00","2024-12-24","PAR-122"
"ACT-018","42","4.00","2024-12-24","PAR-128"
"ACT-018","42","4.00","2024-12-24","PAR-129"
"ACT-018","42","4.00","2024-12-24","PAR-130"
"ACT-018","42","4.00","2024-12-24","PAR-144"
"ACT-018","42","4.00","2024-12-24","PAR-150"
"ACT-018","42","4.00","2024-12-24","PAR-155"
"ACT-018","42","4.00","2024-12-24","PAR-160"
"ACT-018","42","4.00","2024-12-24","PAR-175"
"ACT-018","42","4.00","2024-12-24","PAR-187"
"ACT-018","42","4.00","2024-12-24","PAR-211"
"ACT-018","42","4.00","2024-12-24","PAR-216"
"ACT-018","42","4.00","2024-12-24","PAR-222"
"ACT-018","42","4.00","2024-12-24","PAR-234"
"ACT-018","42","4.00","2024-12-24","PAR-239"
"ACT-018","42","4.00","2024-12-24","PAR-242"
"ACT-018","42","4.00","2024-12-24","PAR-251"
"ACT-018","42","4.00","2024-12-24","PAR-264"
"ACT-018","42","4.00","2024-12-24","PAR-272"
"ACT-018","42","4.00","2024-12-24","PAR-273"
"ACT-018","42","4.00","2024-12-24","PAR-280"
"ACT-018","42","4.00","2024-12-24","PAR-289"
"ACT-019","26","6.00","2025-11-29","PAR-001"
"ACT-019","26","6.00","2025-11-29","PAR-002"
"ACT-019","26","6.00","2025-11-29","PAR-004"
"ACT-019","26","6.00","2025-11-29","PAR-012"
"ACT-019","26","6.00","2025-11-29","PAR-014"
"ACT-019","26","6.00","2025-11-29","PAR-015"
"ACT-019","26","6.00","2025-11-29","PAR-019"
"ACT-019","26","6.00","2025-11-29","PAR-022"
"ACT-019","26","6.00","2025-11-29","PAR-023"
"ACT-019","26","6.00","2025-11-29","PAR-027"
"ACT-019","26","6.00","2025-11-29","PAR-033"
"ACT-019","26","6.00","2025-11-29","PAR-041"
"ACT-019","26","6.00","2025-11-29","PAR-042"
"ACT-019","26","6.00","2025-11-29","PAR-050"
"ACT-019","26","6.00","2025-11-29","PAR-055"
"ACT-019","26","6.00","2025-11-29","PAR-057"
"ACT-019","26","6.00","2025-11-29","PAR-062"
"ACT-019","26","6.00","2025-11-29","PAR-074"
"ACT-019","26","6.00","2025-11-29","PAR-087"
"ACT-019","26","6.00","2025-11-29","PAR-096"
"ACT-019","26","6.00","2025-11-29","PAR-100"
"ACT-019","26","6.00","2025-11-29","PAR-102"
"ACT-019","26","6.00","2025-11-29","PAR-103"
"ACT-019","26","6.00","2025-11-29","PAR-113"
"ACT-019","26","6.00","2025-11-29","PAR-125"
"ACT-019","26","6.00","2025-11-29","PAR-130"
"ACT-019","26","6.00","2025-11-29","PAR-131"
"ACT-019","26","6.00","2025-11-29","PAR-135"
"ACT-019","26","6.00","2025-11-29","PAR-142"
"ACT-019","26","6.00","2025-11-29","PAR-143"
"ACT-019","26","6.00","2025-11-29","PAR-144"
"ACT-019","26","6.00","2025-11-29","PAR-145"
"ACT-019","26","6.00","2025-11-29","PAR-147"
"ACT-019","26","6.00","2025-11-29","PAR-153"
"ACT-019","26","6.00","2025-11-29","PAR-160"
"ACT-019","26","6.00","2025-11-29","PAR-168"
"ACT-019","26","6.00","2025-11-29","PAR-176"
"ACT-019","26","6.00","2025-11-29","PAR-183"
"ACT-019","26","6.00","2025-11-29","PAR-192"
"ACT-019","26","6.00","2025-11-29","PAR-195"
"ACT-019","26","6.00","2025-11-29","PAR-213"
"ACT-019","26","6.00","2025-11-29","PAR-216"
"ACT-019","26","6.00","2025-11-29","PAR-218"
"ACT-019","26","6.00","2025-11-29","PAR-221"
"ACT-019","26","6.00","2025-11-29","PAR-223"
"ACT-019","26","6.00","2025-11-29","PAR-224"
"ACT-019","26","6.00","2025-11-29","PAR-228"
"ACT-019","26","6.00","2025-11-29","PAR-231"
"ACT-019","26","6.00","2025-11-29","PAR-233"
"ACT-019","26","6.00","2025-11-29","PAR-240"
"ACT-019","26","6.00","2025-11-29","PAR-243"
"ACT-019","26","6.00","2025-11-29","PAR-253"
"ACT-019","26","6.00","2025-11-29","PAR-254"
"ACT-019","26","6.00","2025-11-29","PAR-256"
"ACT-019","26","6.00","2025-11-29","PAR-261"
"ACT-019","26","6.00","2025-11-29","PAR-266"
"ACT-019","26","6.00","2025-11-29","PAR-268"
"ACT-019","26","6.00","2025-11-29","PAR-275"
"ACT-019","26","6.00","2025-11-29","PAR-282"
"ACT-019","26","6.00","2025-11-29","PAR-284"
"ACT-019","26","6.00","2025-11-29","PAR-292"
"ACT-020","23","8.00","2025-07-25","PAR-001"
"ACT-020","23","8.00","2025-07-25","PAR-008"
"ACT-020","23","8.00","2025-07-25","PAR-009"
"ACT-020","23","8.00","2025-07-25","PAR-013"
"ACT-020","23","8.00","2025-07-25","PAR-021"
"ACT-020","23","8.00","2025-07-25","PAR-024"
"ACT-020","23","8.00","2025-07-25","PAR-025"
"ACT-020","23","8.00","2025-07-25","PAR-031"
"ACT-020","23","8.00","2025-07-25","PAR-037"
"ACT-020","23","8.00","2025-07-25","PAR-044"
"ACT-020","23","8.00","2025-07-25","PAR-056"
"ACT-020","23","8.00","2025-07-25","PAR-058"
"ACT-020","23","8.00","2025-07-25","PAR-059"
"ACT-020","23","8.00","2025-07-25","PAR-060"
"ACT-020","23","8.00","2025-07-25","PAR-063"
"ACT-020","23","8.00","2025-07-25","PAR-073"
"ACT-020","23","8.00","2025-07-25","PAR-077"
"ACT-020","23","8.00","2025-07-25","PAR-084"
"ACT-020","23","8.00","2025-07-25","PAR-089"
"ACT-020","23","8.00","2025-07-25","PAR-093"
"ACT-020","23","8.00","2025-07-25","PAR-095"
"ACT-020","23","8.00","2025-07-25","PAR-102"
"ACT-020","23","8.00","2025-07-25","PAR-103"
"ACT-020","23","8.00","2025-07-25","PAR-111"
"ACT-020","23","8.00","2025-07-25","PAR-112"
"ACT-020","23","8.00","2025-07-25","PAR-114"
"ACT-020","23","8.00","2025-07-25","PAR-122"
"ACT-020","23","8.00","2025-07-25","PAR-128"
"ACT-020","23","8.00","2025-07-25","PAR-131"
"ACT-020","23","8.00","2025-07-25","PAR-132"
"ACT-020","23","8.00","2025-07-25","PAR-149"
"ACT-020","23","8.00","2025-07-25","PAR-153"
"ACT-020","23","8.00","2025-07-25","PAR-159"
"ACT-020","23","8.00","2025-07-25","PAR-161"
"ACT-020","23","8.00","2025-07-25","PAR-162"
"ACT-020","23","8.00","2025-07-25","PAR-174"
"ACT-020","23","8.00","2025-07-25","PAR-178"
"ACT-020","23","8.00","2025-07-25","PAR-179"
"ACT-020","23","8.00","2025-07-25","PAR-182"
"ACT-020","23","8.00","2025-07-25","PAR-185"
"ACT-020","23","8.00","2025-07-25","PAR-193"
"ACT-020","23","8.00","2025-07-25","PAR-198"
"ACT-020","23","8.00","2025-07-25","PAR-201"
"ACT-020","23","8.00","2025-07-25","PAR-208"
"ACT-020","23","8.00","2025-07-25","PAR-211"
"ACT-020","23","8.00","2025-07-25","PAR-215"
"ACT-020","23","8.00","2025-07-25","PAR-217"
"ACT-020","23","8.00","2025-07-25","PAR-219"
"ACT-020","23","8.00","2025-07-25","PAR-221"
"ACT-020","23","8.00","2025-07-25","PAR-223"
"ACT-020","23","8.00","2025-07-25","PAR-225"
"ACT-020","23","8.00","2025-07-25","PAR-228"
"ACT-020","23","8.00","2025-07-25","PAR-231"
"ACT-020","23","8.00","2025-07-25","PAR-241"
"ACT-020","23","8.00","2025-07-25","PAR-244"
"ACT-020","23","8.00","2025-07-25","PAR-245"
"ACT-020","23","8.00","2025-07-25","PAR-247"
"ACT-020","23","8.00","2025-07-25","PAR-251"
"ACT-020","23","8.00","2025-07-25","PAR-255"
"ACT-020","23","8.00","2025-07-25","PAR-259"
"ACT-020","23","8.00","2025-07-25","PAR-266"
"ACT-020","23","8.00","2025-07-25","PAR-274"
"ACT-020","23","8.00","2025-07-25","PAR-275"
"ACT-020","23","8.00","2025-07-25","PAR-277"
"ACT-020","23","8.00","2025-07-25","PAR-286"
"ACT-020","23","8.00","2025-07-25","PAR-287"
"ACT-020","23","8.00","2025-07-25","PAR-291"
"ACT-020","23","8.00","2025-07-25","PAR-296"
"ACT-020","23","8.00","2025-07-25","PAR-298"
"ACT-020","23","8.00","2025-07-25","PAR-299"
"ACT-021","30","5.00","2024-11-10","PAR-003"
"ACT-021","30","5.00","2024-11-10","PAR-005"
"ACT-021","30","5.00","2024-11-10","PAR-010"
"ACT-021","30","5.00","2024-11-10","PAR-017"
"ACT-021","30","5.00","2024-11-10","PAR-028"
"ACT-021","30","5.00","2024-11-10","PAR-032"
"ACT-021","30","5.00","2024-11-10","PAR-036"
"ACT-021","30","5.00","2024-11-10","PAR-075"
"ACT-021","30","5.00","2024-11-10","PAR-088"
"ACT-021","30","5.00","2024-11-10","PAR-101"
"ACT-021","30","5.00","2024-11-10","PAR-104"
"ACT-021","30","5.00","2024-11-10","PAR-109"
"ACT-021","30","5.00","2024-11-10","PAR-122"
"ACT-021","30","5.00","2024-11-10","PAR-128"
"ACT-021","30","5.00","2024-11-10","PAR-129"
"ACT-021","30","5.00","2024-11-10","PAR-140"
"ACT-021","30","5.00","2024-11-10","PAR-144"
"ACT-021","30","5.00","2024-11-10","PAR-150"
"ACT-021","30","5.00","2024-11-10","PAR-155"
"ACT-021","30","5.00","2024-11-10","PAR-160"
"ACT-021","30","5.00","2024-11-10","PAR-163"
"ACT-021","30","5.00","2024-11-10","PAR-175"
"ACT-021","30","5.00","2024-11-10","PAR-187"
"ACT-021","30","5.00","2024-11-10","PAR-216"
"ACT-021","30","5.00","2024-11-10","PAR-234"
"ACT-021","30","5.00","2024-11-10","PAR-239"
"ACT-021","30","5.00","2024-11-10","PAR-264"
"ACT-021","30","5.00","2024-11-10","PAR-272"
"ACT-021","30","5.00","2024-11-10","PAR-273"
"ACT-021","30","5.00","2024-11-10","PAR-280"
"ACT-021","30","5.00","2024-11-10","PAR-289"
"ACT-022","32","8.00","2025-09-24","PAR-001"
"ACT-022","32","8.00","2025-09-24","PAR-002"
"ACT-022","32","8.00","2025-09-24","PAR-004"
"ACT-022","32","8.00","2025-09-24","PAR-010"
"ACT-022","32","8.00","2025-09-24","PAR-012"
"ACT-022","32","8.00","2025-09-24","PAR-014"
"ACT-022","32","8.00","2025-09-24","PAR-015"
"ACT-022","32","8.00","2025-09-24","PAR-019"
"ACT-022","32","8.00","2025-09-24","PAR-022"
"ACT-022","32","8.00","2025-09-24","PAR-023"
"ACT-022","32","8.00","2025-09-24","PAR-027"
"ACT-022","32","8.00","2025-09-24","PAR-033"
"ACT-022","32","8.00","2025-09-24","PAR-042"
"ACT-022","32","8.00","2025-09-24","PAR-050"
"ACT-022","32","8.00","2025-09-24","PAR-055"
"ACT-022","32","8.00","2025-09-24","PAR-057"
"ACT-022","32","8.00","2025-09-24","PAR-062"
"ACT-022","32","8.00","2025-09-24","PAR-074"
"ACT-022","32","8.00","2025-09-24","PAR-087"
"ACT-022","32","8.00","2025-09-24","PAR-095"
"ACT-022","32","8.00","2025-09-24","PAR-096"
"ACT-022","32","8.00","2025-09-24","PAR-102"
"ACT-022","32","8.00","2025-09-24","PAR-103"
"ACT-022","32","8.00","2025-09-24","PAR-113"
"ACT-022","32","8.00","2025-09-24","PAR-131"
"ACT-022","32","8.00","2025-09-24","PAR-134"
"ACT-022","32","8.00","2025-09-24","PAR-142"
"ACT-022","32","8.00","2025-09-24","PAR-144"
"ACT-022","32","8.00","2025-09-24","PAR-145"
"ACT-022","32","8.00","2025-09-24","PAR-147"
"ACT-022","32","8.00","2025-09-24","PAR-153"
"ACT-022","32","8.00","2025-09-24","PAR-160"
"ACT-022","32","8.00","2025-09-24","PAR-168"
"ACT-022","32","8.00","2025-09-24","PAR-176"
"ACT-022","32","8.00","2025-09-24","PAR-183"
"ACT-022","32","8.00","2025-09-24","PAR-192"
"ACT-022","32","8.00","2025-09-24","PAR-195"
"ACT-022","32","8.00","2025-09-24","PAR-198"
"ACT-022","32","8.00","2025-09-24","PAR-205"
"ACT-022","32","8.00","2025-09-24","PAR-213"
"ACT-022","32","8.00","2025-09-24","PAR-216"
"ACT-022","32","8.00","2025-09-24","PAR-218"
"ACT-022","32","8.00","2025-09-24","PAR-220"
"ACT-022","32","8.00","2025-09-24","PAR-231"
"ACT-022","32","8.00","2025-09-24","PAR-233"
"ACT-022","32","8.00","2025-09-24","PAR-235"
"ACT-022","32","8.00","2025-09-24","PAR-240"
"ACT-022","32","8.00","2025-09-24","PAR-248"
"ACT-022","32","8.00","2025-09-24","PAR-253"
"ACT-022","32","8.00","2025-09-24","PAR-254"
"ACT-022","32","8.00","2025-09-24","PAR-256"
"ACT-022","32","8.00","2025-09-24","PAR-261"
"ACT-022","32","8.00","2025-09-24","PAR-263"
"ACT-022","32","8.00","2025-09-24","PAR-266"
"ACT-022","32","8.00","2025-09-24","PAR-282"
"ACT-022","32","8.00","2025-09-24","PAR-289"
"ACT-022","32","8.00","2025-09-24","PAR-292"
"ACT-023","25","8.00","2025-11-17","PAR-001"
"ACT-023","25","8.00","2025-11-17","PAR-008"
"ACT-023","25","8.00","2025-11-17","PAR-009"
"ACT-023","25","8.00","2025-11-17","PAR-013"
