codigo_actividad,meta_participantes,duracion_horas,fecha_realizacion,codigo_participante
"ACT-040","33","5.00","2025-01-07","PAR-063"
"ACT-040","33","5.00","2025-01-07","PAR-068"
"ACT-040","33","5.00","2025-01-07","PAR-073"
"ACT-040","33","5.00","2025-01-07","PAR-076"
"ACT-040","33","5.00","2025-01-07","PAR-079"
"ACT-040","33","5.00","2025-01-07","PAR-082"
"ACT-040","33","5.00","2025-01-07","PAR-086"
"ACT-040","33","5.00","2025-01-07","PAR-090"
"ACT-040","33","5.00","2025-01-07","PAR-092"
"ACT-040","33","5.00","2025-01-07","PAR-093"
"ACT-040","33","5.00","2025-01-07","PAR-106"
"ACT-040","33","5.00","2025-01-07","PAR-111"
"ACT-040","33","5.00","2025-01-07","PAR-120"
"ACT-040","33","5.00","2025-01-07","PAR-126"
"ACT-040","33","5.00","2025-01-07","PAR-127"
"ACT-040","33","5.00","2025-01-07","PAR-134"
"ACT-040","33","5.00","2025-01-07","PAR-137"
"ACT-040","33","5.00","2025-01-07","PAR-145"
"ACT-040","33","5.00","2025-01-07","PAR-148"
"ACT-040","33","5.00","2025-01-07","PAR-149"
"ACT-040","33","5.00","2025-01-07","PAR-150"
"ACT-040","33","5.00","2025-01-07","PAR-161"
"ACT-040","33","5.00","2025-01-07","PAR-164"
"ACT-040","33","5.00","2025-01-07","PAR-169"
"ACT-040","33","5.00","2025-01-07","PAR-180"
"ACT-040","33","5.00","2025-01-07","PAR-183"
"ACT-040","33","5.00","2025-01-07","PAR-186"
"ACT-040","33","5.00","2025-01-07","PAR-188"
"ACT-040","33","5.00","2025-01-07","PAR-192"
"ACT-040","33","5.00","2025-01-07","PAR-201"
"ACT-040","33","5.00","2025-01-07","PAR-203"
"ACT-040","33","5.00","2025-01-07","PAR-213"
"ACT-040","33","5.00","2025-01-07","PAR-227"
"ACT-040","33","5.00","2025-01-07","PAR-232"
"ACT-040","33","5.00","2025-01-07","PAR-233"
"ACT-040","33","5.00","2025-01-07","PAR-234"
"ACT-040","33","5.00","2025-01-07","PAR-237"
"ACT-040","33","5.00","2025-01-07","PAR-240"
"ACT-040","33","5.00","2025-01-07","PAR-241"
"ACT-040","33","5.00","2025-01-07","PAR-243"
"ACT-040","33","5.00","2025-01-07","PAR-247"
"ACT-040","33","5.00","2025-01-07","PAR-248"
"ACT-040","33","5.00","2025-01-07","PAR-270"
"ACT-040","33","5.00","2025-01-07","PAR-271"
"ACT-040","33","5.00","2025-01-07","PAR-273"
"ACT-040","33","5.00","2025-01-07","PAR-279"
"ACT-040","33","5.00","2025-01-07","PAR-288"
"ACT-040","33","5.00","2025-01-07","PAR-290"
"ACT-040","33","5.00","2025-01-07","PAR-293"
"ACT-040","33","5.00","2025-01-07","PAR-294"
"ACT-040","33","5.00","2025-01-07","PAR-299"
"ACT-040","33","5.00","2025-01-07","PAR-300"
