codigo_actividad,meta_participantes,duracion_horas,fecha_realizacion,codigo_participante
"ACT-024","20","6.00","2025-01-22","PAR-130"
"ACT-024","20","6.00","2025-01-22","PAR-144"
"ACT-024","20","6.00","2025-01-22","PAR-150"
"ACT-024","20","6.00","2025-01-22","PAR-155"
"ACT-024","20","6.00","2025-01-22","PAR-160"
"ACT-024","20","6.00","2025-01-22","PAR-175"
"ACT-024","20","6.00","2025-01-22","PAR-187"
"ACT-024","20","6.00","2025-01-22","PAR-211"
"ACT-024","20","6.00","2025-01-22","PAR-216"
"ACT-024","20","6.00","2025-01-22","PAR-222"
"ACT-024","20","6.00","2025-01-22","PAR-230"
"ACT-024","20","6.00","2025-01-22","PAR-234"
"ACT-024","20","6.00","2025-01-22","PAR-239"
"ACT-024","20","6.00","2025-01-22","PAR-251"
"ACT-024","20","6.00","2025-01-22","PAR-257"
"ACT-024","20","6.00","2025-01-22","PAR-264"
"ACT-024","20","6.00","2025-01-22","PAR-272"
"ACT-024","20","6.00","2025-01-22","PAR-273"
"ACT-024","20","6.00","2025-01-22","PAR-280"
"ACT-024","20","6.00","2025-01-22","PAR-286"
"ACT-024","20","6.00","2025-01-22","PAR-289"
"ACT-025","42","7.00","2025-10-04","PAR-001"
"ACT-025","42","7.00","2025-10-04","PAR-008"
"ACT-025","42","7.00","2025-10-04","PAR-009"
"ACT-025","42","7.00","2025-10-04","PAR-013"
"ACT-025","42","7.00","2025-10-04","PAR-021"
"ACT-025","42","7.00","2025-10-04","PAR-024"
"ACT-025","42","7.00","2025-10-04","PAR-025"
"ACT-025","42","7.00","2025-10-04","PAR-031"
"ACT-025","42","7.00","2025-10-04","PAR-037"
"ACT-025","42","7.00","2025-10-04","PAR-044"
"ACT-025","42","7.00","2025-10-04","PAR-056"
"ACT-025","42","7.00","2025-10-04","PAR-058"
"ACT-025","42","7.00","2025-10-04","PAR-059"
"ACT-025","42","7.00","2025-10-04","PAR-063"
"ACT-025","42","7.00","2025-10-04","PAR-073"
"ACT-025","42","7.00","2025-10-04","PAR-077"
"ACT-025","42","7.00","2025-10-04","PAR-084"
"ACT-025","42","7.00","2025-10-04","PAR-089"
"ACT-025","42","7.00","2025-10-04","PAR-093"
"ACT-025","42","7.00","2025-10-04","PAR-095"
"ACT-025","42","7.00","2025-10-04","PAR-102"
"ACT-025","42","7.00","2025-10-04","PAR-103"
"ACT-025","42","7.00","2025-10-04","PAR-111"
"ACT-025","42","7.00","2025-10-04","PAR-112"
"ACT-025","42","7.00","2025-10-04","PAR-114"
"ACT-025","42","7.00","2025-10-04","PAR-122"
"ACT-025","42","7.00","2025-10-04","PAR-124"
"ACT-025","42","7.00","2025-10-04","PAR-128"
"ACT-025","42","7.00","2025-10-04","PAR-131"
"ACT-025","42","7.00","2025-10-04","PAR-132"
"ACT-025","42","7.00","2025-10-04","PAR-139"
"ACT-025","42","7.00","2025-10-04","PAR-149"
"ACT-025","42","7.00","2025-10-04","PAR-153"
"ACT-025","42","7.00","2025-10-04","PAR-159"
"ACT-025","42","7.00","2025-10-04","PAR-161"
"ACT-025","42","7.00","2025-10-04","PAR-162"
"ACT-025","42","7.00","2025-10-04","PAR-174"
"ACT-025","42","7.00","2025-10-04","PAR-178"
"ACT-025","42","7.00","2025-10-04","PAR-179"
"ACT-025","42","7.00","2025-10-04","PAR-182"
"ACT-025","42","7.00","2025-10-04","PAR-198"
"ACT-025","42","7.00","2025-10-04","PAR-201"
"ACT-025","42","7.00","2025-10-04","PAR-202"
"ACT-025","42","7.00","2025-10-04","PAR-208"
"ACT-025","42","7.00","2025-10-04","PAR-211"
"ACT-025","42","7.00","2025-10-04","PAR-215"
"ACT-025","42","7.00","2025-10-04","PAR-221"
"ACT-025","42","7.00","2025-10-04","PAR-223"
"ACT-025","42","7.00","2025-10-04","PAR-225"
"ACT-025","42","7.00","2025-10-04","PAR-228"
"ACT-025","42","7.00","2025-10-04","PAR-231"
"ACT-025","42","7.00","2025-10-04","PAR-241"
"ACT-025","42","7.00","2025-10-04","PAR-244"
"ACT-025","42","7.00","2025-10-04","PAR-245"
"ACT-025","42","7.00","2025-10-04","PAR-247"
"ACT-025","42","7.00","2025-10-04","PAR-251"
"ACT-025","42","7.00","2025-10-04","PAR-255"
"ACT-025","42","7.00","2025-10-04","PAR-259"
"ACT-025","42","7.00","2025-10-04","PAR-266"
"ACT-025","42","7.00","2025-10-04","PAR-274"
"ACT-025","42","7.00","2025-10-04","PAR-275"
"ACT-025","42","7.00","2025-10-04","PAR-276"
"ACT-025","42","7.00","2025-10-04","PAR-277"
"ACT-025","42","7.00","2025-10-04","PAR-286"
"ACT-025","42","7.00","2025-10-04","PAR-287"
"ACT-025","42","7.00","2025-10-04","PAR-291"
"ACT-025","42","7.00","2025-10-04","PAR-292"
"ACT-025","42","7.00","2025-10-04","PAR-296"
"ACT-025","42","7.00","2025-10-04","PAR-298"
"ACT-026","27","6.00","2025-08-10","PAR-001"
"ACT-026","27","6.00","2025-08-10","PAR-002"
"ACT-026","27","6.00","2025-08-10","PAR-004"
"ACT-026","27","6.00","2025-08-10","PAR-010"
"ACT-026","27","6.00","2025-08-10","PAR-012"
"ACT-026","27","6.00","2025-08-10","PAR-014"
"ACT-026","27","6.00","2025-08-10","PAR-015"
"ACT-026","27","6.00","2025-08-10","PAR-019"
"ACT-026","27","6.00","2025-08-10","PAR-022"
"ACT-026","27","6.00","2025-08-10","PAR-023"
"ACT-026","27","6.00","2025-08-10","PAR-027"
"ACT-026","27","6.00","2025-08-10","PAR-042"
"ACT-026","27","6.00","2025-08-10","PAR-046"
"ACT-026","27","6.00","2025-08-10","PAR-050"
"ACT-026","27","6.00","2025-08-10","PAR-057"
"ACT-026","27","6.00","2025-08-10","PAR-062"
"ACT-026","27","6.00","2025-08-10","PAR-074"
"ACT-026","27","6.00","2025-08-10","PAR-082"
"ACT-026","27","6.00","2025-08-10","PAR-083"
"ACT-026","27","6.00","2025-08-10","PAR-085"
"ACT-026","27","6.00","2025-08-10","PAR-087"
"ACT-026","27","6.00","2025-08-10","PAR-095"
"ACT-026","27","6.00","2025-08-10","PAR-096"
"ACT-026","27","6.00","2025-08-10","PAR-102"
"ACT-026","27","6.00","2025-08-10","PAR-103"
"ACT-026","27","6.00","2025-08-10","PAR-113"
"ACT-026","27","6.00","2025-08-10","PAR-131"
"ACT-026","27","6.00","2025-08-10","PAR-142"
"ACT-026","27","6.00","2025-08-10","PAR-144"
"ACT-026","27","6.00","2025-08-10","PAR-145"
"ACT-026","27","6.00","2025-08-10","PAR-153"
"ACT-026","27","6.00","2025-08-10","PAR-157"
"ACT-026","27","6.00","2025-08-10","PAR-159"
"ACT-026","27","6.00","2025-08-10","PAR-160"
"ACT-026","27","6.00","2025-08-10","PAR-167"
"ACT-026","27","6.00","2025-08-10","PAR-168"
"ACT-026","27","6.00","2025-08-10","PAR-176"
"ACT-026","27","6.00","2025-08-10","PAR-183"
"ACT-026","27","6.00","2025-08-10","PAR-187"
"ACT-026","27","6.00","2025-08-10","PAR-191"
"ACT-026","27","6.00","2025-08-10","PAR-192"
"ACT-026","27","6.00","2025-08-10","PAR-195"
"ACT-026","27","6.00","2025-08-10","PAR-198"
"ACT-026","27","6.00","2025-08-10","PAR-205"
"ACT-026","27","6.00","2025-08-10","PAR-207"
"ACT-026","27","6.00","2025-08-10","PAR-213"
"ACT-026","27","6.00","2025-08-10","PAR-216"
"ACT-026","27","6.00","2025-08-10","PAR-218"
"ACT-026","27","6.00","2025-08-10","PAR-220"
"ACT-026","27","6.00","2025-08-10","PAR-229"
"ACT-026","27","6.00","2025-08-10","PAR-231"
"ACT-026","27","6.00","2025-08-10","PAR-233"
"ACT-026","27","6.00","2025-08-10","PAR-235"
"ACT-026","27","6.00","2025-08-10","PAR-240"
"ACT-026","27","6.00","2025-08-10","PAR-248"
"ACT-026","27","6.00","2025-08-10","PAR-253"
"ACT-026","27","6.00","2025-08-10","PAR-254"
"ACT-026","27","6.00","2025-08-10","PAR-256"
"ACT-026","27","6.00","2025-08-10","PAR-261"
"ACT-026","27","6.00","2025-08-10","PAR-263"
"ACT-026","27","6.00","2025-08-10","PAR-266"
"ACT-026","27","6.00","2025-08-10","PAR-278"
"ACT-026","27","6.00","2025-08-10","PAR-282"
"ACT-026","27","6.00","2025-08-10","PAR-289"
"ACT-026","27","6.00","2025-08-10","PAR-292"
"ACT-027","31","8.00","2025-10-24","PAR-001"
"ACT-027","31","8.00","2025-10-24","PAR-008"
"ACT-027","31","8.00","2025-10-24","PAR-009"
"ACT-027","31","8.00","2025-10-24","PAR-013"
"ACT-027","31","8.00","2025-10-24","PAR-021"
"ACT-027","31","8.00","2025-10-24","PAR-024"
"ACT-027","31","8.00","2025-10-24","PAR-025"
"ACT-027","31","8.00","2025-10-24","PAR-031"
"ACT-027","31","8.00","2025-10-24","PAR-037"
"ACT-027","31","8.00","2025-10-24","PAR-044"
"ACT-027","31","8.00","2025-10-24","PAR-058"
"ACT-027","31","8.00","2025-10-24","PAR-059"
"ACT-027","31","8.00","2025-10-24","PAR-063"
"ACT-027","31","8.00","2025-10-24","PAR-066"
"ACT-027","31","8.00","2025-10-24","PAR-068"
"ACT-027","31","8.00","2025-10-24","PAR-073"
"ACT-027","31","8.00","2025-10-24","PAR-077"
"ACT-027","31","8.00","2025-10-24","PAR-084"
"ACT-027","31","8.00","2025-10-24","PAR-089"
"ACT-027","31","8.00","2025-10-24","PAR-093"
"ACT-027","31","8.00","2025-10-24","PAR-094"
"ACT-027","31","8.00","2025-10-24","PAR-095"
"ACT-027","31","8.00","2025-10-24","PAR-102"
"ACT-027","31","8.00","2025-10-24","PAR-103"
"ACT-027","31","8.00","2025-10-24","PAR-111"
"ACT-027","31","8.00","2025-10-24","PAR-112"
"ACT-027","31","8.00","2025-10-24","PAR-114"
"ACT-027","31","8.00","2025-10-24","PAR-122"
"ACT-027","31","8.00","2025-10-24","PAR-124"
"ACT-027","31","8.00","2025-10-24","PAR-128"
"ACT-027","31","8.00","2025-10-24","PAR-131"
"ACT-027","31","8.00","2025-10-24","PAR-132"
"ACT-027","31","8.00","2025-10-24","PAR-139"
"ACT-027","31","8.00","2025-10-24","PAR-149"
"ACT-027","31","8.00","2025-10-24","PAR-153"
"ACT-027","31","8.00","2025-10-24","PAR-154"
"ACT-027","31","8.00","2025-10-24","PAR-159"
"ACT-027","31","8.00","2025-10-24","PAR-161"
"ACT-027","31","8.00","2025-10-24","PAR-162"
"ACT-027","31","8.00","2025-10-24","PAR-174"
"ACT-027","31","8.00","2025-10-24","PAR-178"
"ACT-027","31","8.00","2025-10-24","PAR-179"
"ACT-027","31","8.00","2025-10-24","PAR-182"
"ACT-027","31","8.00","2025-10-24","PAR-198"
"ACT-027","31","8.00","2025-10-24","PAR-201"
"ACT-027","31","8.00","2025-10-24","PAR-202"
"ACT-027","31","8.00","2025-10-24","PAR-208"
"ACT-027","31","8.00","2025-10-24","PAR-211"
"ACT-027","31","8.00","2025-10-24","PAR-215"
"ACT-027","31","8.00","2025-10-24","PAR-221"
"ACT-027","31","8.00","2025-10-24","PAR-223"
"ACT-027","31","8.00","2025-10-24","PAR-225"
"ACT-027","31","8.00","2025-10-24","PAR-228"
"ACT-027","31","8.00","2025-10-24","PAR-231"
"ACT-027","31","8.00","2025-10-24","PAR-241"
"ACT-027","31","8.00","2025-10-24","PAR-244"
"ACT-027","31","8.00","2025-10-24","PAR-245"
"ACT-027","31","8.00","2025-10-24","PAR-247"
"ACT-027","31","8.00","2025-10-24","PAR-251"
"ACT-027","31","8.00","2025-10-24","PAR-255"
"ACT-027","31","8.00","2025-10-24","PAR-259"
"ACT-027","31","8.00","2025-10-24","PAR-266"
"ACT-027","31","8.00","2025-10-24","PAR-274"
"ACT-027","31","8.00","2025-10-24","PAR-275"
"ACT-027","31","8.00","2025-10-24","PAR-276"
"ACT-027","31","8.00","2025-10-24","PAR-277"
"ACT-027","31","8.00","2025-10-24","PAR-286"
"ACT-027","31","8.00","2025-10-24","PAR-287"
"ACT-027","31","8.00","2025-10-24","PAR-291"
"ACT-027","31","8.00","2025-10-24","PAR-292"
"ACT-027","31","8.00","2025-10-24","PAR-296"
"ACT-027","31","8.00","2025-10-24","PAR-298"
"ACT-028","21","6.00","2025-02-28","PAR-001"
"ACT-028","21","6.00","2025-02-28","PAR-008"
"ACT-028","21","6.00","2025-02-28","PAR-009"
"ACT-028","21","6.00","2025-02-28","PAR-013"
"ACT-028","21","6.00","2025-02-28","PAR-021"
"ACT-028","21","6.00","2025-02-28","PAR-024"
"ACT-028","21","6.00","2025-02-28","PAR-025"
"ACT-028","21","6.00","2025-02-28","PAR-037"
"ACT-028","21","6.00","2025-02-28","PAR-043"
"ACT-028","21","6.00","2025-02-28","PAR-044"
"ACT-028","21","6.00","2025-02-28","PAR-047"
"ACT-028","21","6.00","2025-02-28","PAR-060"
"ACT-028","21","6.00","2025-02-28","PAR-067"
"ACT-028","21","6.00","2025-02-28","PAR-084"
"ACT-028","21","6.00","2025-02-28","PAR-089"
"ACT-028","21","6.00","2025-02-28","PAR-093"
"ACT-028","21","6.00","2025-02-28","PAR-095"
"ACT-028","21","6.00","2025-02-28","PAR-102"
"ACT-028","21","6.00","2025-02-28","PAR-103"
"ACT-028","21","6.00","2025-02-28","PAR-107"
"ACT-028","21","6.00","2025-02-28","PAR-111"
"ACT-028","21","6.00","2025-02-28","PAR-112"
"ACT-028","21","6.00","2025-02-28","PAR-114"
"ACT-028","21","6.00","2025-02-28","PAR-121"
"ACT-028","21","6.00","2025-02-28","PAR-122"
"ACT-028","21","6.00","2025-02-28","PAR-128"
"ACT-028","21","6.00","2025-02-28","PAR-132"
"ACT-028","21","6.00","2025-02-28","PAR-149"
"ACT-028","21","6.00","2025-02-28","PAR-152"
"ACT-028","21","6.00","2025-02-28","PAR-159"
"ACT-028","21","6.00","2025-02-28","PAR-162"
"ACT-028","21","6.00","2025-02-28","PAR-173"
"ACT-028","21","6.00","2025-02-28","PAR-174"
"ACT-028","21","6.00","2025-02-28","PAR-178"
"ACT-028","21","6.00","2025-02-28","PAR-179"
"ACT-028","21","6.00","2025-02-28","PAR-182"
"ACT-028","21","6.00","2025-02-28","PAR-185"
"ACT-028","21","6.00","2025-02-28","PAR-193"
"ACT-028","21","6.00","2025-02-28","PAR-198"
"ACT-028","21","6.00","2025-02-28","PAR-206"
"ACT-028","21","6.00","2025-02-28","PAR-208"
"ACT-028","21","6.00","2025-02-28","PAR-211"
"ACT-028","21","6.00","2025-02-28","PAR-215"
"ACT-028","21","6.00","2025-02-28","PAR-217"
"ACT-028","21","6.00","2025-02-28","PAR-223"
"ACT-028","21","6.00","2025-02-28","PAR-225"
"ACT-028","21","6.00","2025-02-28","PAR-226"
"ACT-028","21","6.00","2025-02-28","PAR-235"
"ACT-028","21","6.00","2025-02-28","PAR-241"
"ACT-028","21","6.00","2025-02-28","PAR-244"
"ACT-028","21","6.00","2025-02-28","PAR-245"
"ACT-028","21","6.00","2025-02-28","PAR-247"
"ACT-028","21","6.00","2025-02-28","PAR-251"
"ACT-028","21","6.00","2025-02-28","PAR-255"
"ACT-028","21","6.00","2025-02-28","PAR-258"
"ACT-028","21","6.00","2025-02-28","PAR-266"
"ACT-028","21","6.00","2025-02-28","PAR-267"
"ACT-028","21","6.00","2025-02-28","PAR-269"
"ACT-028","21","6.00","2025-02-28","PAR-274"
"ACT-028","21","6.00","2025-02-28","PAR-275"
"ACT-028","21","6.00","2025-02-28","PAR-277"
"ACT-028","21","6.00","2025-02-28","PAR-284"
"ACT-028","21","6.00","2025-02-28","PAR-286"
"ACT-028","21","6.00","2025-02-28","PAR-291"
"ACT-028","21","6.00","2025-02-28","PAR-298"
"ACT-029","42","8.00","2025-10-06","PAR-001"
"ACT-029","42","8.00","2025-10-06","PAR-002"
"ACT-029","42","8.00","2025-10-06","PAR-004"
"ACT-029","42","8.00","2025-10-06","PAR-010"
"ACT-029","42","8.00","2025-10-06","PAR-012"
"ACT-029","42","8.00","2025-10-06","PAR-014"
"ACT-029","42","8.00","2025-10-06","PAR-015"
"ACT-029","42","8.00","2025-10-06","PAR-019"
"ACT-029","42","8.00","2025-10-06","PAR-022"
"ACT-029","42","8.00","2025-10-06","PAR-023"
"ACT-029","42","8.00","2025-10-06","PAR-027"
"ACT-029","42","8.00","2025-10-06","PAR-033"
"ACT-029","42","8.00","2025-10-06","PAR-042"
"ACT-029","42","8.00","2025-10-06","PAR-050"
"ACT-029","42","8.00","2025-10-06","PAR-055"
"ACT-029","42","8.00","2025-10-06","PAR-057"
"ACT-029","42","8.00","2025-10-06","PAR-062"
"ACT-029","42","8.00","2025-10-06","PAR-074"
"ACT-029","42","8.00","2025-10-06","PAR-087"
"ACT-029","42","8.00","2025-10-06","PAR-095"
"ACT-029","42","8.00","2025-10-06","PAR-096"
"ACT-029","42","8.00","2025-10-06","PAR-102"
"ACT-029","42","8.00","2025-10-06","PAR-103"
"ACT-029","42","8.00","2025-10-06","PAR-113"
"ACT-029","42","8.00","2025-10-06","PAR-131"
"ACT-029","42","8.00","2025-10-06","PAR-134"
"ACT-029","42","8.00","2025-10-06","PAR-142"
"ACT-029","42","8.00","2025-10-06","PAR-144"
"ACT-029","42","8.00","2025-10-06","PAR-145"
"ACT-029","42","8.00","2025-10-06","PAR-147"
"ACT-029","42","8.00","2025-10-06","PAR-153"
"ACT-029","42","8.00","2025-10-06","PAR-160"
"ACT-029","42","8.00","2025-10-06","PAR-168"
"ACT-029","42","8.00","2025-10-06","PAR-176"
"ACT-029","42","8.00","2025-10-06","PAR-183"
"ACT-029","42","8.00","2025-10-06","PAR-192"
"ACT-029","42","8.00","2025-10-06","PAR-195"
"ACT-029","42","8.00","2025-10-06","PAR-205"
"ACT-029","42","8.00","2025-10-06","PAR-213"
"ACT-029","42","8.00","2025-10-06","PAR-216"
"ACT-029","42","8.00","2025-10-06","PAR-218"
"ACT-029","42","8.00","2025-10-06","PAR-220"
"ACT-029","42","8.00","2025-10-06","PAR-221"
"ACT-029","42","8.00","2025-10-06","PAR-231"
"ACT-029","42","8.00","2025-10-06","PAR-233"
"ACT-029","42","8.00","2025-10-06","PAR-235"
"ACT-029","42","8.00","2025-10-06","PAR-240"
"ACT-029","42","8.00","2025-10-06","PAR-248"
"ACT-029","42","8.00","2025-10-06","PAR-253"
"ACT-029","42","8.00","2025-10-06","PAR-254"
"ACT-029","42","8.00","2025-10-06","PAR-256"
"ACT-029","42","8.00","2025-10-06","PAR-261"
"ACT-029","42","8.00","2025-10-06","PAR-263"
"ACT-029","42","8.00","2025-10-06","PAR-266"
"ACT-029","42","8.00","2025-10-06","PAR-282"
"ACT-029","42","8.00","2025-10-06","PAR-292"
"ACT-030","45","5.00","2025-03-17","PAR-001"
"ACT-030","45","5.00","2025-03-17","PAR-008"
"ACT-030","45","5.00","2025-03-17","PAR-009"
"ACT-030","45","5.00","2025-03-17","PAR-013"
"ACT-030","45","5.00","2025-03-17","PAR-021"
"ACT-030","45","5.00","2025-03-17","PAR-024"
"ACT-030","45","5.00","2025-03-17","PAR-025"
"ACT-030","45","5.00","2025-03-17","PAR-037"
"ACT-030","45","5.00","2025-03-17","PAR-043"
"ACT-030","45","5.00","2025-03-17","PAR-044"
"ACT-030","45","5.00","2025-03-17","PAR-047"
"ACT-030","45","5.00","2025-03-17","PAR-060"
"ACT-030","45","5.00","2025-03-17","PAR-084"
"ACT-030","45","5.00","2025-03-17","PAR-089"
"ACT-030","45","5.00","2025-03-17","PAR-093"
"ACT-030","45","5.00","2025-03-17","PAR-095"
"ACT-030","45","5.00","2025-03-17","PAR-102"
"ACT-030","45","5.00","2025-03-17","PAR-103"
"ACT-030","45","5.00","2025-03-17","PAR-107"
"ACT-030","45","5.00","2025-03-17","PAR-111"
"ACT-030","45","5.00","2025-03-17","PAR-112"
"ACT-030","45","5.00","2025-03-17","PAR-114"
"ACT-030","45","5.00","2025-03-17","PAR-121"
"ACT-030","45","5.00","2025-03-17","PAR-122"
"ACT-030","45","5.00","2025-03-17","PAR-128"
"ACT-030","45","5.00","2025-03-17","PAR-132"
"ACT-030","45","5.00","2025-03-17","PAR-149"
"ACT-030","45","5.00","2025-03-17","PAR-152"
"ACT-030","45","5.00","2025-03-17","PAR-159"
"ACT-030","45","5.00","2025-03-17","PAR-162"
"ACT-030","45","5.00","2025-03-17","PAR-173"
"ACT-030","45","5.00","2025-03-17","PAR-174"
"ACT-030","45","5.00","2025-03-17","PAR-177"
"ACT-030","45","5.00","2025-03-17","PAR-178"
"ACT-030","45","5.00","2025-03-17","PAR-179"
"ACT-030","45","5.00","2025-03-17","PAR-182"
"ACT-030","45","5.00","2025-03-17","PAR-185"
"ACT-030","45","5.00","2025-03-17","PAR-193"
"ACT-030","45","5.00","2025-03-17","PAR-198"
"ACT-030","45","5.00","2025-03-17","PAR-206"
"ACT-030","45","5.00","2025-03-17","PAR-208"
"ACT-030","45","5.00","2025-03-17","PAR-211"
"ACT-030","45","5.00","2025-03-17","PAR-215"
"ACT-030","45","5.00","2025-03-17","PAR-217"
"ACT-030","45","5.00","2025-03-17","PAR-223"
"ACT-030","45","5.00","2025-03-17","PAR-225"
"ACT-030","45","5.00","2025-03-17","PAR-226"
"ACT-030","45","5.00","2025-03-17","PAR-235"
"ACT-030","45","5.00","2025-03-17","PAR-241"
"ACT-030","45","5.00","2025-03-17","PAR-244"
"ACT-030","45","5.00","2025-03-17","PAR-245"
"ACT-030","45","5.00","2025-03-17","PAR-247"
"ACT-030","45","5.00","2025-03-17","PAR-251"
"ACT-030","45","5.00","2025-03-17","PAR-255"
"ACT-030","45","5.00","2025-03-17","PAR-258"
"ACT-030","45","5.00","2025-03-17","PAR-266"
"ACT-030","45","5.00","2025-03-17","PAR-274"
"ACT-030","45","5.00","2025-03-17","PAR-275"
"ACT-030","45","5.00","2025-03-17","PAR-277"
"ACT-030","45","5.00","2025-03-17","PAR-284"
"ACT-030","45","5.00","2025-03-17","PAR-286"
"ACT-030","45","5.00","2025-03-17","PAR-291"
"ACT-030","45","5.00","2025-03-17","PAR-298"
